Timestamp,City,Latitude,Longitude,Weather,Road_Condition,Fatalities,Serious_Injuries,Minor_Injuries,Risk_Score
2024-12-06 22:00:00,Bengaluru,12.914284228455879,77.63934357079071,Clear,Dry,1,2,2,13
2024-05-13 19:00:00,Mumbai,19.008708754270934,72.86122605227341,Clear,Dry,0,1,5,8
2024-01-26 05:00:00,Delhi,28.583320604432814,77.2685681503313,Foggy,Wet,0,0,1,1
2024-01-24 19:00:00,Pune,18.524328810465484,73.94956709085334,Clear,Wet,0,1,1,4
2024-10-29 03:00:00,Delhi,28.729031386184527,77.24921349675479,Clear,Wet,0,2,1,7
2024-11-28 10:00:00,Delhi,28.571798058004944,77.16099990601018,Clear,Wet,0,0,0,0
2024-07-29 03:00:00,Hyderabad,17.361554994831025,78.50421128408624,Rainy,Dry,0,0,1,1
2024-09-02 12:00:00,Mumbai,19.030218165235993,72.78267434072767,Clear,Wet,1,3,2,16
2024-04-21 18:00:00,Chennai,12.998657919143726,80.32824665621297,Clear,Potholes,0,1,1,4
2024-11-27 16:00:00,Delhi,28.68330264039144,77.29495315167092,Clear,Dry,0,1,2,5
2024-09-05 10:00:00,Bengaluru,12.88859699657746,77.48425295394331,Clear,Wet,0,1,3,6
2024-09-19 09:00:00,Mumbai,19.132035255446755,72.82201020841725,Clear,Potholes,1,1,1,9
2024-08-08 22:00:00,Mumbai,18.98399868743476,72.78187895217486,Rainy,Potholes,0,0,3,3
2024-05-25 02:00:00,Mumbai,19.18527236635198,72.84017838700181,Clear,Wet,0,0,1,1
2024-05-30 11:00:00,Chennai,13.020534439297926,80.13767979101331,Clear,Dry,0,1,1,4
2024-06-28 01:00:00,Hyderabad,17.37020018691121,78.52221984285359,Rainy,Dry,0,1,2,5
2024-06-05 06:00:00,Bengaluru,12.955729869924845,77.5835342473229,Rainy,Dry,0,0,4,4
2024-08-22 23:00:00,Delhi,28.613506867511767,77.2669918423211,Rainy,Under Construction,0,0,3,3
2024-08-06 07:00:00,Bengaluru,12.826134995299608,77.65931116238394,Rainy,Wet,0,0,1,1
2024-11-06 19:00:00,Bengaluru,12.972004746874125,77.67601027930732,Clear,Wet,0,2,0,6
2024-05-31 22:00:00,Pune,18.401937462221028,73.77183441276506,Clear,Dry,0,0,1,1
2024-12-02 02:00:00,Chennai,13.12693121568738,80.30900588797286,Clear,Dry,0,1,2,5
2024-05-09 01:00:00,Bengaluru,12.972689394881357,77.34364823792542,Clear,Dry,0,0,3,3
2024-06-12 13:00:00,Chennai,13.112558409687983,80.257940783922,Rainy,Dry,1,0,1,6
2024-04-02 14:00:00,Hyderabad,17.457934912001605,78.48657138039721,Clear,Wet,0,0,2,2
2024-03-26 21:00:00,Bengaluru,12.786253086794966,77.56868431876335,Clear,Wet,0,0,2,2
2024-06-30 12:00:00,Delhi,28.632617802884656,77.3575662172542,Rainy,Under Construction,0,0,3,3
2024-07-04 13:00:00,Chennai,13.032937878590221,80.41639515917166,Rainy,Potholes,0,1,2,5
2024-11-07 10:00:00,Delhi,28.696377412436618,77.07427296401242,Clear,Potholes,0,2,5,11
2024-12-04 10:00:00,Hyderabad,17.20548462341639,78.46063490663107,Clear,Potholes,1,1,1,9
2024-05-13 23:00:00,Bengaluru,12.918849776883537,77.54999919935997,Clear,Dry,0,0,3,3
2024-09-23 03:00:00,Hyderabad,17.398140103778697,78.51583826132523,Clear,Under Construction,0,0,0,0
2024-09-19 18:00:00,Delhi,28.550493393395232,77.22280641120243,Clear,Dry,0,1,0,3
2024-12-13 10:00:00,Bengaluru,12.972101855309011,77.58235807198604,Clear,Dry,0,1,6,9
2024-05-24 08:00:00,Bengaluru,12.957714591042107,77.55721340515389,Clear,Potholes,1,0,2,7
2024-07-28 03:00:00,Mumbai,18.894214411586944,72.90513370717495,Rainy,Dry,0,0,0,0
2024-06-30 15:00:00,Mumbai,18.95095351954263,72.82832145346879,Rainy,Wet,0,0,2,2
2024-10-29 09:00:00,Mumbai,19.065865475903852,72.66910197262267,Clear,Dry,0,2,2,8
2024-09-14 01:00:00,Hyderabad,17.37745454095884,78.38912754041436,Clear,Dry,0,0,0,0
2024-10-27 07:00:00,Mumbai,19.08562339783415,72.96198426446861,Clear,Dry,0,0,5,5
2024-01-15 00:00:00,Pune,18.59915801505095,73.94948417532663,Clear,Dry,0,0,3,3
2024-10-04 20:00:00,Chennai,13.019440826834426,80.27802706263704,Clear,Under Construction,0,0,1,1
2024-08-17 05:00:00,Hyderabad,17.259503876424695,78.54838559905569,Rainy,Wet,0,0,0,0
2024-02-09 21:00:00,Mumbai,19.12059406759713,72.90207022867146,Clear,Dry,0,0,3,3
2024-09-03 11:00:00,Chennai,13.03697150384498,80.39612541736976,Clear,Dry,0,0,2,2
2024-10-11 07:00:00,Hyderabad,17.468241451245362,78.43546077424077,Clear,Dry,0,1,2,5
2024-03-01 02:00:00,Bengaluru,13.015965332585838,77.58399143532723,Clear,Dry,0,2,3,9
2024-12-21 04:00:00,Bengaluru,12.930862179695392,77.53508106438458,Clear,Dry,0,1,0,3
2024-05-13 14:00:00,Delhi,28.543936064914806,77.17293988106628,Clear,Dry,0,2,4,10
2024-11-28 04:00:00,Hyderabad,17.329116170832577,78.46772094103198,Clear,Dry,0,0,3,3
2024-06-29 16:00:00,Chennai,12.996367457142522,80.15326911156826,Rainy,Dry,0,4,0,12
2024-12-11 14:00:00,Chennai,13.102865754242275,80.27006396152966,Clear,Potholes,0,2,1,7
2024-11-19 06:00:00,Hyderabad,17.197619219258183,78.48749736037229,Clear,Wet,0,1,1,4
2024-07-02 05:00:00,Hyderabad,17.444533901571788,78.48299695989853,Rainy,Under Construction,0,1,4,7
2024-03-18 06:00:00,Pune,18.399783796028796,73.85567038575893,Clear,Potholes,0,0,2,2
2024-04-20 08:00:00,Pune,18.46393635735575,73.78585412448965,Clear,Dry,0,0,0,0
2024-01-28 09:00:00,Mumbai,19.12017841071984,73.01258025596066,Clear,Wet,0,1,2,5
2024-11-11 23:00:00,Mumbai,18.97733005246992,72.91600891624805,Clear,Potholes,0,0,1,1
2024-05-14 03:00:00,Bengaluru,12.944057600937812,77.46287595938377,Clear,Dry,1,1,1,9
2024-09-13 02:00:00,Hyderabad,17.335300150567516,78.57665967214405,Clear,Dry,0,1,1,4
2024-10-09 23:00:00,Mumbai,19.119665562036126,72.74688052441446,Clear,Dry,0,0,2,2
2024-05-03 08:00:00,Mumbai,19.12029273058279,72.9324578704099,Clear,Potholes,0,1,1,4
2024-04-08 06:00:00,Hyderabad,17.332931871409546,78.54317490000156,Clear,Dry,0,0,0,0
2024-11-27 00:00:00,Mumbai,18.91068991781295,73.06218064699311,Clear,Dry,0,2,1,7
2024-06-19 03:00:00,Bengaluru,12.833860665559223,77.77505162173834,Rainy,Wet,0,2,3,9
2024-11-25 17:00:00,Bengaluru,12.953281882315716,77.47267079561132,Clear,Wet,0,0,3,3
2024-02-05 08:00:00,Mumbai,18.871537422756205,72.9229840572699,Clear,Dry,0,1,1,4
2024-04-10 04:00:00,Mumbai,19.1468977929531,72.90476015272702,Clear,Wet,0,0,1,1
2024-10-30 13:00:00,Pune,18.477906939126683,73.82306084381479,Clear,Wet,0,1,3,6
2024-11-10 21:00:00,Pune,18.503906506587157,73.83100107486706,Clear,Potholes,0,1,2,5
2024-05-14 18:00:00,Bengaluru,12.791841246417338,77.75373368835828,Clear,Dry,0,0,5,5
2024-06-23 23:00:00,Mumbai,19.20513610807423,72.77529667650896,Rainy,Dry,0,0,3,3
2024-08-05 20:00:00,Bengaluru,13.110919397068066,77.58925938501213,Rainy,Dry,0,1,2,5
2024-05-29 13:00:00,Hyderabad,17.24586301118606,78.57644888120016,Clear,Wet,0,3,1,10
2024-10-02 16:00:00,Bengaluru,13.052341586533785,77.59693981774329,Clear,Wet,0,0,5,5
2024-02-16 06:00:00,Bengaluru,13.032646040083941,77.7045718171554,Clear,Dry,0,0,4,4
2024-08-06 16:00:00,Mumbai,19.217092420556252,72.87770256162193,Rainy,Wet,1,3,1,15
2024-12-14 00:00:00,Mumbai,18.894096842222346,73.0076296128678,Clear,Dry,1,0,5,10
2024-09-26 15:00:00,Delhi,28.399781691688514,77.18856138058474,Clear,Dry,0,1,2,5
2024-06-21 06:00:00,Mumbai,19.079096908399194,72.95356745971591,Rainy,Dry,0,3,1,10
2024-10-19 02:00:00,Pune,18.40351536875683,73.9172387461619,Clear,Dry,0,1,1,4
2024-12-27 09:00:00,Bengaluru,12.954862235222423,77.51363052318834,Clear,Dry,0,0,4,4
2024-10-11 08:00:00,Delhi,28.658734317131522,77.22930905701436,Clear,Dry,0,0,2,2
2024-01-15 06:00:00,Delhi,28.664364838251128,77.198245367362,Foggy,Potholes,0,0,2,2
2024-11-09 14:00:00,Delhi,28.639738665081335,77.21752008990775,Clear,Wet,0,0,2,2
2024-10-11 16:00:00,Delhi,28.651765604074424,77.25289218767486,Clear,Potholes,0,0,5,5
2024-01-30 19:00:00,Delhi,28.683901752278544,77.23243465574241,Foggy,Dry,0,2,3,9
2024-11-10 08:00:00,Bengaluru,13.02518143342375,77.57785056219927,Clear,Dry,0,0,1,1
2024-03-20 10:00:00,Delhi,28.655142641126655,77.10183464498746,Clear,Under Construction,0,0,3,3
2024-06-09 03:00:00,Pune,18.65712332738701,73.96463930578427,Rainy,Dry,0,1,3,6
2024-03-27 10:00:00,Chennai,13.150631753831137,80.25704050668087,Clear,Dry,0,0,0,0
2024-05-25 07:00:00,Mumbai,18.87062168176701,72.89936608108806,Clear,Dry,0,1,4,7
2024-10-30 11:00:00,Chennai,13.04793789805416,80.1616274066243,Clear,Dry,0,1,1,4
2024-12-27 10:00:00,Hyderabad,17.299440751905422,78.47750714814232,Clear,Dry,0,0,4,4
2024-10-26 04:00:00,Mumbai,19.03069030935729,72.74034382420184,Clear,Under Construction,0,1,1,4
2024-03-26 13:00:00,Bengaluru,13.05681119255037,77.44827793926073,Clear,Dry,0,0,2,2
2024-08-05 01:00:00,Chennai,13.02101492702521,80.24980962074879,Rainy,Under Construction,0,0,1,1
2024-01-07 06:00:00,Hyderabad,17.341846220987552,78.41979001816006,Clear,Under Construction,0,0,2,2
2024-09-18 17:00:00,Bengaluru,12.897458716155207,77.42121488771038,Clear,Dry,0,0,0,0
2024-01-23 04:00:00,Hyderabad,17.358950069172362,78.59165057514147,Clear,Wet,0,0,1,1
2024-12-14 18:00:00,Delhi,28.76866009042806,77.21935206140697,Foggy,Wet,0,2,4,10
2024-04-10 00:00:00,Hyderabad,17.337682453250864,78.53365544998404,Clear,Dry,0,2,3,9
2024-03-22 17:00:00,Hyderabad,17.350075698255605,78.49214708173461,Clear,Potholes,0,1,1,4
2024-03-10 10:00:00,Delhi,28.70378023942536,77.17476567096658,Clear,Dry,1,2,4,15
2024-04-11 06:00:00,Mumbai,19.046209249718306,72.80324128194142,Clear,Dry,0,0,0,0
2024-03-27 17:00:00,Hyderabad,17.413208363733347,78.51260458273508,Clear,Under Construction,0,2,0,6
2024-01-14 18:00:00,Hyderabad,17.496483943829972,78.29261428907729,Clear,Dry,0,0,2,2
2024-12-16 02:00:00,Chennai,13.189684198370237,80.2660542171857,Clear,Wet,0,1,1,4
2024-03-26 22:00:00,Chennai,13.023120953689043,80.49808403433241,Clear,Wet,0,0,1,1
2024-12-30 22:00:00,Hyderabad,17.3501694031542,78.46684157722021,Clear,Wet,0,1,2,5
2024-10-01 00:00:00,Hyderabad,17.331648858092798,78.37894171073816,Clear,Dry,1,0,2,7
2024-02-12 02:00:00,Mumbai,19.05754917370777,72.92971951597104,Clear,Dry,0,0,1,1
2024-09-09 22:00:00,Mumbai,19.078862371608885,72.82591812388789,Clear,Under Construction,1,2,1,12
2024-01-07 12:00:00,Hyderabad,17.334241497445824,78.36868858481283,Clear,Dry,0,1,2,5
2024-11-28 13:00:00,Hyderabad,17.40358718526658,78.5295790612475,Clear,Dry,0,0,1,1
2024-01-17 12:00:00,Hyderabad,17.3570832531387,78.58220523049664,Clear,Potholes,0,0,2,2
2024-05-28 06:00:00,Pune,18.54480497209595,73.93949851088777,Clear,Dry,0,0,4,4
2024-08-07 15:00:00,Mumbai,19.057769457769208,72.7328675776289,Rainy,Dry,0,0,1,1
2024-03-19 03:00:00,Mumbai,19.011232636220555,72.71884260549906,Clear,Dry,0,3,3,12
2024-02-23 09:00:00,Chennai,13.075147015577816,80.10378098299424,Clear,Dry,0,1,2,5
2024-10-28 14:00:00,Pune,18.517229819044072,73.8820209668295,Clear,Potholes,0,0,1,1
2024-08-30 12:00:00,Pune,18.494364993859563,74.01645158229708,Rainy,Potholes,0,1,4,7
2024-07-12 22:00:00,Delhi,28.70593525718089,77.25138222220785,Rainy,Dry,0,1,3,6
2024-06-05 14:00:00,Bengaluru,12.985104456653522,77.72748455753346,Rainy,Dry,0,0,6,6
2024-03-31 03:00:00,Bengaluru,13.042440157828606,77.49004530427806,Clear,Dry,0,0,7,7
2024-07-23 05:00:00,Chennai,13.070957448719625,80.12901268046957,Rainy,Dry,0,0,1,1
2024-04-28 12:00:00,Hyderabad,17.44644874718991,78.40890891550175,Clear,Wet,0,0,1,1
2024-01-22 09:00:00,Chennai,13.032069188603717,80.19441450631618,Clear,Dry,0,0,2,2
2024-10-01 19:00:00,Pune,18.547236987426636,73.78502761820174,Clear,Dry,1,0,1,6
2024-12-05 05:00:00,Hyderabad,17.363991315682412,78.3614410795129,Clear,Dry,0,2,4,10
2024-07-14 01:00:00,Hyderabad,17.29922360130881,78.46112838878803,Rainy,Under Construction,0,1,2,5
2024-10-16 06:00:00,Pune,18.381460347194558,73.90473661473374,Clear,Dry,0,1,0,3
2024-12-29 23:00:00,Hyderabad,17.207965964411876,78.41457285050032,Clear,Dry,0,0,5,5
2024-09-09 17:00:00,Bengaluru,12.84252607623677,77.48073537742975,Clear,Potholes,0,0,0,0
2024-07-15 17:00:00,Pune,18.36549787209085,73.77558788235943,Rainy,Dry,0,1,1,4
2024-09-12 04:00:00,Bengaluru,13.134910532798097,77.59364230655127,Clear,Under Construction,1,0,2,7
2024-09-25 17:00:00,Bengaluru,13.04318203550224,77.61343641146922,Clear,Wet,0,1,1,4
2024-03-18 00:00:00,Mumbai,18.924502708067234,72.9603216723943,Clear,Dry,1,1,4,12
2024-06-10 07:00:00,Chennai,13.110071031488975,80.24730806044232,Rainy,Dry,0,1,2,5
2024-01-16 20:00:00,Pune,18.59975055677506,73.86114699172852,Clear,Wet,1,2,1,12
2024-12-22 06:00:00,Mumbai,19.031646095143483,72.8561367424027,Clear,Under Construction,0,2,4,10
2024-01-15 22:00:00,Delhi,28.694402839340984,77.03607600790755,Foggy,Dry,0,1,1,4
2024-10-29 07:00:00,Delhi,28.660122562735413,77.12145160912678,Clear,Wet,1,2,2,13
2024-11-11 10:00:00,Chennai,13.103357122720686,80.16191958204563,Clear,Potholes,0,0,3,3
2024-05-25 20:00:00,Hyderabad,17.410920344656002,78.35410683363722,Clear,Dry,0,1,3,6
2024-03-13 00:00:00,Hyderabad,17.33905622930291,78.5528927418203,Clear,Dry,0,3,2,11
2024-04-21 13:00:00,Delhi,28.718787193853434,77.24929433187785,Clear,Dry,0,3,2,11
2024-04-07 17:00:00,Mumbai,18.932423495221386,72.7625433165338,Clear,Wet,1,1,1,9
2024-04-16 11:00:00,Chennai,13.002410843390628,80.37648554916711,Clear,Under Construction,0,1,2,5
2024-07-06 00:00:00,Delhi,28.60171050740422,77.11220530018431,Rainy,Dry,0,2,0,6
2024-04-27 02:00:00,Mumbai,19.042548755272627,72.9007959973552,Clear,Dry,0,0,0,0
2024-10-15 00:00:00,Delhi,28.501293654356907,77.09947673552969,Clear,Dry,0,0,2,2
2024-03-18 10:00:00,Mumbai,19.050101867329044,72.81138062258144,Clear,Dry,0,3,2,11
2024-09-16 23:00:00,Delhi,28.53004228623657,77.14454132850672,Clear,Dry,0,0,1,1
2024-10-18 16:00:00,Pune,18.540547791025357,74.04546531264585,Clear,Dry,1,1,4,12
2024-05-16 10:00:00,Delhi,28.492676816741067,77.08263747958887,Clear,Under Construction,0,3,1,10
2024-03-01 09:00:00,Chennai,13.093170355502727,80.32403385244922,Clear,Dry,0,0,0,0
2024-07-10 11:00:00,Delhi,28.68897803189823,77.4004567696901,Rainy,Dry,0,0,4,4
2024-03-04 14:00:00,Delhi,28.58755513553704,77.1076377526771,Clear,Potholes,0,1,6,9
2024-11-13 19:00:00,Mumbai,18.991920267656113,72.87131320432381,Clear,Wet,1,1,1,9
2024-12-09 21:00:00,Mumbai,19.08804974760396,72.81387103758514,Clear,Dry,0,3,0,9
2024-04-24 13:00:00,Hyderabad,17.402054346984013,78.40336115784208,Clear,Under Construction,0,3,0,9
2024-05-07 07:00:00,Delhi,28.692692848145743,77.2259012082926,Clear,Wet,0,2,2,8
2024-06-07 14:00:00,Pune,18.544013467340356,73.96504410407393,Rainy,Wet,0,0,1,1
2024-01-24 02:00:00,Bengaluru,12.955301754374414,77.61880695242218,Clear,Dry,0,2,2,8
2024-06-01 14:00:00,Delhi,28.550177245731714,77.15700920477865,Rainy,Dry,0,2,5,11
2024-11-16 20:00:00,Bengaluru,12.977128496350863,77.74521121075293,Clear,Dry,0,1,2,5
2024-08-18 08:00:00,Bengaluru,13.002316551632422,77.68808389266239,Rainy,Dry,0,1,2,5
2024-01-10 05:00:00,Hyderabad,17.372306630111172,78.45196824881474,Clear,Dry,0,0,4,4
2024-01-17 11:00:00,Chennai,13.01789069180188,80.29469412623325,Clear,Under Construction,0,0,1,1
2024-01-30 03:00:00,Bengaluru,13.119908417364886,77.43294536611802,Clear,Dry,0,4,3,15
2024-05-26 18:00:00,Pune,18.537058876392706,73.97130303201787,Clear,Potholes,0,1,2,5
2024-03-01 16:00:00,Hyderabad,17.40652622484104,78.56913205868095,Clear,Dry,0,1,0,3
2024-11-26 01:00:00,Mumbai,19.116378130336066,72.88931990751925,Clear,Dry,0,0,1,1
2024-07-05 12:00:00,Delhi,28.614792763835144,77.0540980561845,Rainy,Wet,0,2,3,9
2024-08-28 04:00:00,Chennai,13.04824837212725,80.27529082136796,Rainy,Wet,0,1,1,4
2024-05-01 04:00:00,Hyderabad,17.344924191600764,78.3794958296584,Clear,Dry,0,0,6,6
2024-06-26 02:00:00,Mumbai,19.02237362740034,72.92121177458576,Rainy,Wet,0,1,1,4
2024-04-01 07:00:00,Hyderabad,17.361209896227756,78.51107430776086,Clear,Dry,1,0,1,6
2024-07-18 04:00:00,Mumbai,19.105524616451014,72.90714195203697,Rainy,Dry,0,2,2,8
2024-09-27 10:00:00,Pune,18.481675299262033,73.86354116852185,Clear,Dry,0,0,0,0
2024-09-12 01:00:00,Mumbai,18.962932601868854,72.85282780970984,Clear,Wet,2,0,1,11
2024-10-17 01:00:00,Mumbai,19.165393119084122,72.87661836977402,Clear,Under Construction,0,1,1,4
2024-06-26 03:00:00,Pune,18.407132204360995,73.94652491689266,Rainy,Wet,0,0,1,1
2024-11-25 01:00:00,Chennai,13.164364641101796,80.35986338342052,Clear,Dry,0,0,5,5
2024-11-10 12:00:00,Pune,18.48329586602744,73.88713796453473,Clear,Under Construction,0,1,1,4
2024-08-06 17:00:00,Pune,18.429777350427184,73.92296790968093,Rainy,Wet,0,1,2,5
2024-04-29 16:00:00,Hyderabad,17.314995643387903,78.39694025843825,Clear,Potholes,0,0,2,2
2024-08-23 09:00:00,Bengaluru,13.052300086280606,77.61024358869236,Rainy,Dry,0,2,1,7
2024-12-16 18:00:00,Delhi,28.581157562428245,77.15584047998581,Foggy,Dry,0,2,5,11
2024-08-02 17:00:00,Hyderabad,17.439431322272625,78.45518195305101,Rainy,Dry,0,0,1,1
2024-10-27 16:00:00,Pune,18.458261025772785,73.8591914691509,Clear,Wet,0,2,3,9
2024-09-02 15:00:00,Pune,18.464886065645345,73.98235870982064,Clear,Wet,0,3,0,9
2024-05-28 04:00:00,Hyderabad,17.256268505494972,78.50219690317111,Clear,Wet,0,0,0,0
2024-08-07 01:00:00,Delhi,28.64835449228138,77.26964360971914,Rainy,Dry,0,1,4,7
2024-04-18 22:00:00,Pune,18.373987494694685,73.86389690159606,Clear,Potholes,0,0,2,2
2024-08-07 23:00:00,Bengaluru,12.923937539643754,77.44494019658188,Rainy,Under Construction,0,0,1,1
2024-02-19 05:00:00,Mumbai,19.07182144635521,72.86235972633776,Clear,Potholes,0,3,2,11
2024-03-30 18:00:00,Chennai,13.070799705074908,80.29306377602511,Clear,Dry,0,0,2,2
2024-06-09 21:00:00,Delhi,28.632709380781836,77.03385333873346,Rainy,Dry,0,0,1,1
2024-08-20 16:00:00,Chennai,12.943461733941769,80.21349634752343,Rainy,Dry,1,0,2,7
2024-08-14 21:00:00,Pune,18.427211737386035,73.89220889342748,Rainy,Wet,0,1,0,3
2024-10-08 11:00:00,Bengaluru,12.979876580877821,77.58019136981808,Clear,Dry,0,2,1,7
2024-12-23 23:00:00,Hyderabad,17.28186882475885,78.4514714612049,Clear,Potholes,0,0,2,2
2024-08-09 08:00:00,Chennai,13.142434855035754,80.27487940574218,Rainy,Wet,0,1,1,4
2024-06-27 03:00:00,Bengaluru,12.999884286748207,77.7189558340977,Rainy,Wet,0,2,2,8
2024-09-15 03:00:00,Chennai,13.078389039072192,80.30252210044675,Clear,Potholes,0,0,1,1
2024-05-29 05:00:00,Mumbai,19.109612440110748,72.9674883242181,Clear,Dry,0,0,1,1
2024-08-06 04:00:00,Delhi,28.66305692064427,77.25248141040414,Rainy,Under Construction,1,0,3,8
2024-03-26 18:00:00,Mumbai,19.163411745279003,72.85253540061915,Clear,Dry,1,2,4,15
2024-11-16 18:00:00,Chennai,13.078640554920545,80.18478752149423,Clear,Dry,0,1,1,4
2024-09-12 13:00:00,Pune,18.593324988746705,74.01651992281424,Clear,Dry,0,0,2,2
2024-09-15 17:00:00,Mumbai,19.238908798372464,72.72083205330036,Clear,Dry,0,3,4,13
2024-10-24 17:00:00,Mumbai,18.95167586954348,72.8837696604867,Clear,Wet,0,0,2,2
2024-07-21 13:00:00,Pune,18.577147765876116,73.68957226216595,Rainy,Wet,0,1,2,5
2024-08-11 19:00:00,Chennai,13.127523062424117,80.28724993991034,Rainy,Dry,0,0,2,2
2024-12-28 16:00:00,Pune,18.584835981142227,73.76991844346885,Clear,Dry,0,0,0,0
2024-12-21 00:00:00,Chennai,13.078458975107852,80.15869488934163,Clear,Dry,0,1,0,3
2024-12-20 23:00:00,Pune,18.574453635803074,73.77415809096253,Clear,Under Construction,0,1,2,5
2024-02-13 10:00:00,Hyderabad,17.348699723432784,78.52077168658798,Clear,Wet,0,1,2,5
2024-06-20 21:00:00,Hyderabad,17.35670986109667,78.49229522621864,Rainy,Dry,0,0,1,1
2024-10-28 23:00:00,Bengaluru,12.93315894393431,77.57427110495415,Clear,Dry,0,1,2,5
2024-08-30 17:00:00,Mumbai,18.900670690842322,72.87131197451833,Rainy,Potholes,0,0,3,3
2024-11-08 00:00:00,Hyderabad,17.423289843794628,78.43477126021321,Clear,Dry,0,0,0,0
2024-03-30 10:00:00,Chennai,13.084686419328031,80.30886115334772,Clear,Dry,0,2,2,8
2024-04-16 03:00:00,Mumbai,19.176726481544925,72.84862224778377,Clear,Wet,0,0,3,3
2024-08-11 23:00:00,Hyderabad,17.313436822704418,78.36097400338143,Rainy,Dry,0,1,3,6
2024-03-24 06:00:00,Mumbai,19.020277853863924,72.8549572783963,Clear,Dry,0,0,1,1
2024-03-11 05:00:00,Mumbai,19.039348292590255,72.69922449053715,Clear,Potholes,0,0,3,3
2024-08-21 12:00:00,Chennai,13.150874549307611,80.41449251950536,Rainy,Under Construction,1,0,1,6
2024-07-01 15:00:00,Hyderabad,17.413198816979758,78.37705239461759,Rainy,Wet,0,0,3,3
2024-11-23 10:00:00,Pune,18.469405636248112,73.87518261929046,Clear,Dry,0,2,2,8
2024-12-19 06:00:00,Hyderabad,17.37692753739613,78.4809867121823,Clear,Dry,0,0,2,2
2024-11-02 04:00:00,Mumbai,19.036740649385152,72.92269708563592,Clear,Potholes,0,3,1,10
2024-09-14 11:00:00,Bengaluru,13.00198122376677,77.64341857311611,Clear,Dry,0,0,2,2
2024-03-14 08:00:00,Mumbai,19.11110625526478,72.81311191799446,Clear,Potholes,0,1,0,3
2024-07-21 07:00:00,Bengaluru,12.977890713158905,77.70459710254099,Rainy,Dry,0,1,4,7
2024-09-15 09:00:00,Hyderabad,17.24989524934517,78.48623140677127,Clear,Under Construction,0,0,0,0
2024-02-01 12:00:00,Bengaluru,12.884229430328205,77.58189564704566,Clear,Wet,0,1,9,12
2024-11-28 08:00:00,Hyderabad,17.398370498738473,78.433323972099,Clear,Dry,0,0,0,0
2024-05-21 18:00:00,Pune,18.593857934065262,73.7837417008103,Clear,Dry,0,0,0,0
2024-04-23 00:00:00,Chennai,13.090918998929732,80.33167322246955,Clear,Dry,0,1,2,5
2024-05-21 05:00:00,Bengaluru,13.08233370512279,77.619013707022,Clear,Dry,0,0,0,0
2024-01-08 13:00:00,Hyderabad,17.267290972733534,78.427592392874,Clear,Wet,0,1,1,4
2024-02-06 05:00:00,Hyderabad,17.416569093249425,78.44282592529886,Clear,Potholes,1,0,1,6
2024-09-20 04:00:00,Mumbai,19.034328838169383,72.87449250872876,Clear,Wet,0,0,3,3
2024-11-12 11:00:00,Bengaluru,12.779233243684677,77.5057188871143,Clear,Potholes,0,1,3,6
2024-10-24 05:00:00,Delhi,28.825872256249593,77.20977470780332,Clear,Wet,1,3,2,16
2024-04-25 00:00:00,Mumbai,19.028493409653105,72.7678295618877,Clear,Potholes,0,2,1,7
2024-06-20 05:00:00,Bengaluru,12.91778162133054,77.59151825845274,Rainy,Dry,0,1,4,7
2024-06-08 10:00:00,Hyderabad,17.247822562747555,78.42616281498199,Rainy,Dry,0,0,0,0
2024-03-31 11:00:00,Delhi,28.551686205899887,77.23549442903015,Clear,Dry,0,1,4,7
2024-12-29 22:00:00,Bengaluru,12.969838703361324,77.55454708555092,Clear,Dry,0,0,1,1
2024-09-13 10:00:00,Chennai,13.16142099157833,80.23632805930944,Clear,Dry,0,1,3,6
2024-12-23 12:00:00,Bengaluru,12.899709956229152,77.618424259732,Clear,Potholes,0,2,2,8
2024-07-15 05:00:00,Hyderabad,17.305121290846415,78.47540753878829,Rainy,Dry,0,2,3,9
2024-03-22 15:00:00,Pune,18.58259386834514,73.82364875423941,Clear,Dry,0,1,2,5
2024-10-13 21:00:00,Delhi,28.681321005745048,77.2463715634619,Clear,Dry,0,3,5,14
2024-09-09 16:00:00,Chennai,12.97679179231883,80.38818594871996,Clear,Dry,0,0,3,3
2024-11-11 08:00:00,Delhi,28.716434228349694,77.07172790655784,Clear,Dry,0,1,0,3
2024-01-14 05:00:00,Bengaluru,12.983563258339057,77.74908979135667,Clear,Under Construction,0,0,0,0
2024-07-12 00:00:00,Bengaluru,12.89523392190151,77.5952983804794,Rainy,Potholes,0,1,3,6
2024-09-22 04:00:00,Bengaluru,12.967892004976914,77.61599266318846,Clear,Dry,0,1,0,3
2024-12-18 18:00:00,Delhi,28.482856124187144,77.21995368262839,Foggy,Under Construction,0,0,0,0
2024-09-30 14:00:00,Mumbai,18.97654247871958,72.858967584088,Clear,Wet,0,0,0,0
2024-11-01 01:00:00,Bengaluru,13.134756475134942,77.53514451528741,Clear,Dry,0,2,2,8
2024-02-02 05:00:00,Hyderabad,17.37832521420708,78.48394554083374,Clear,Dry,0,0,2,2
2024-02-13 11:00:00,Pune,18.395782590465004,73.97604216615547,Clear,Potholes,0,0,1,1
2024-09-24 08:00:00,Bengaluru,12.93067769845723,77.6899553838952,Clear,Dry,1,2,2,13
2024-05-08 19:00:00,Bengaluru,13.163935562242223,77.67961312704175,Clear,Dry,0,3,1,10
2024-06-26 18:00:00,Chennai,12.980187882275063,80.19723651984174,Rainy,Dry,0,1,2,5
